,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
ABCA3,0.8353121753020726,0.2094188879792804,1.065951695651452,1.7852545383486005,0.5502069210189967
ABCA4,0.0,0.0,0.03989605638645116,0.32828442673103375,0.055677527242008584
ABCA5,3.267037413638683,2.2477260797300165,2.8970746080969008,3.8034137644313204,4.697005776065817
ABCA6,2.1969567269759316,0.700341587281102,1.2301465998282977,4.022012320959156,0.5959926349036138
ABCA7,2.8847892284356864,3.586605870756032,4.107270939142789,1.7324448189809065,3.071944136438915
ABCA8,0.0,0.0,0.15336308674825527,5.631226234318109,0.09872241350447233
ABCA9,0.41803249925833175,0.3037323046627132,0.07871845775781273,2.2659059164663695,0.3598574278329144
ABCA9-AS1,0.0,0.0,0.07871845775781273,0.033129121339292356,0.0
ABCB1,1.4815860083660357,0.3037323046627132,1.6073431716718303,3.7194046410004042,2.2066425573533595
ABCB10,3.0303753545962397,2.507584351610628,3.1819691161151606,3.3046918203066777,3.3768760734645267
ABCB11,0.2916854154205314,0.3922566758905808,0.22433487668244584,0.16849857853975045,0.592232171070272
ABCB4,1.6963030277722666,1.0110986950338416,2.463204088818671,1.1376132372351333,0.21576938844669252
ABCB5,0.15320183964568132,0.2094188879792804,0.29197837950315925,0.273887514179965,0.36427409191572047
ABCB6,0.15320183964568132,0.10850596886558207,0.18928536007324867,0.31935951735113594,0.40342716205857243
ABCB7,4.021188551923206,3.843683667796367,3.9642796481006926,3.950837145640146,3.8331027071202413
ABCB8,3.233060420659877,2.7778591760917672,3.7939216571207295,3.879007713875879,4.49835007676748
ABCB9,0.2916854154205314,1.400720913882854,1.4385191339024477,2.1346942667509743,1.5844008635632845
ABCC1,4.485338752390791,3.905148880314899,4.490470829544943,3.705771288549976,3.634422092506396
ABCC10,2.394327431393624,2.223801138802101,2.8641178335086694,2.9859111992051233,2.8442708164006665
ABCC11,0.0,0.2094188879792804,0.18928536007324867,0.033129121339292356,0.1197726292442381
ABCC12,0.0,0.0,0.0,0.02217039241817201,0.005665446977909845
ABCC2,0.5341999884465196,0.3922566758905808,0.6932078117302021,0.4640489571878296,0.23035946310077413
ABCC3,4.718079248837532,3.519403348289046,3.5601409272732165,2.0960240745465994,7.087211075233007
ABCC4,3.107413584962169,1.9006799840737971,4.486867079598633,5.420474537949651,2.5429732357889763
ABCC5,4.835951475362331,2.6034131730510817,3.8084310365172636,4.120348835041347,4.076948285973375
ABCC5-AS1,0.0,0.0,0.0,0.0,0.016930030188497116
ABCC6,0.9231703333250494,0.5545074244141329,0.5894908349102774,0.7160428914766669,3.217577645728753
ABCC8,0.0,0.0,0.07871845775781273,0.4062173222330126,0.6692140299845892
ABCC9,0.0,0.0,0.07871845775781273,5.5910037101873575,0.10928591372682107
ABCD1,4.300841169001448,3.942275947980529,3.91149194228166,2.7654325166946334,3.08069328260803
ABCD2,0.0,0.0,1.212798726789134,0.4477608253400086,0.07736050269799918
ABCD3,3.0303753545962397,3.3306870829446122,3.3016699852635694,4.394988920349968,5.205252461107518
ABCD4,4.060467810422544,3.1135164905222474,3.7792648711881633,4.493988272879169,4.496842334681707
ABCE1,5.36528892410627,5.309795957693457,5.65552497826747,5.589844481057337,5.070180294783831
ABCF1,5.838987862719624,5.9360188706883905,6.117799819139149,6.204788483045816,6.063817354695161
ABCF2,0.15320183964568132,0.3037323046627132,0.11652347988531384,0.178403926850422,0.005665446977909845
ABCF2-1,3.99101097710286,3.489615520058807,3.9168584821513748,4.095732722709818,3.7553689854903354
ABCF3,3.3002325898307014,3.1004369319508442,3.212838225830041,3.7913621020218806,3.931253008795122
ABCG1,5.3770046972358365,3.6327606112733206,4.1737807667776226,4.228587084647403,2.9806853755488745
ABCG2,2.3314902904981003,0.2094188879792804,1.0267794935313237,2.609435100739057,2.374769839470648
ABCG4,0.0,0.0,0.03989605638645116,0.6320392822312301,0.011308732808332805
ABCG5,0.15320183964568132,0.0,0.11652347988531384,0.08670785186945702,0.7955929522953905
ABCG8,0.15320183964568132,0.10850596886558207,0.3246468006686816,0.29224865724437,0.8564281146233317
ABHD1,0.2916854154205314,0.10850596886558207,0.8585005988763632,0.5731902407673873,0.2351902155355896
ABHD10,3.1805457615295296,2.9770571724038137,3.728287688098295,3.276148639240413,3.4704926130093003
ABHD11,3.5959139029838867,3.060471360216098,3.2934415934363703,3.165961023072006,6.208315164840299
ABHD12,6.601782588115336,4.342943133487717,5.070828755046847,4.378971557410625,4.661557747848335
ABHD12B,0.15320183964568132,0.0,0.03989605638645116,0.06551453296190632,1.7024751191823062
ABHD13,4.060467810422544,4.38669728779708,4.005161800387576,4.428057448982095,3.771670097019668
ABHD14A,3.198263893907801,2.199472738312356,2.8970746080969008,3.9680708593022356,3.2242747042801816
ABHD14A-ACY1,0.2916854154205314,0.2094188879792804,0.5064966666568033,1.0593705680361254,1.8435974932373416
ABHD14B,4.616316072533463,4.159630458205692,4.510132135015621,5.037010266933463,5.571181566678415
ABHD15,3.4258649196057975,2.4673965288625967,4.061971691832896,2.3471870989184067,2.6661362061632574
ABHD15-AS1,0.0,0.2094188879792804,0.25855304108031446,0.044005234777390975,0.028107340363770633
ABHD16A,1.9263289739651657,1.4427821967661116,1.7221424551448399,1.3453168671969404,1.834076273320011
ABHD16B,0.0,0.0,0.03989605638645116,0.0,0.011308732808332805
ABHD17A,5.976253714019905,5.827092044137069,5.81348155234181,6.366780376206141,5.68578463796301
ABHD17B,2.6214300506807353,3.363904282628646,3.881613744313892,3.6894125493188743,4.376015609159527
ABHD17C,1.8831646372263051,2.4876303700932763,1.5669529100970983,4.129313088449959,6.232524135135875
ABHD18,3.0303753545962397,2.9626735789170815,3.2344900795696008,2.8577049726967667,3.435766519255975
ABHD2,5.937219192860892,5.048920425313275,5.344124535500591,5.035648639238241,5.841893678505809
ABHD3,4.576224860055037,4.413384747953266,4.468712051601719,3.9501145873353485,5.530618547265409
ABHD4,2.424748602460017,1.4427821967661116,1.620559156507243,2.837530317506865,2.056434945911501
ABHD5,6.726075115414006,6.992154165313632,6.56029287361698,6.459059199264364,5.238261431878678
ABHD6,4.2592442741804435,3.529197499054797,4.62442576775119,2.650933668141561,3.209622649890674
ABHD8,3.4408267649987856,3.2140914602022423,3.2975616556573297,2.7067543481390177,1.1504036295369993
ABI1,5.921304783289498,6.0008051047260285,5.752508266447984,5.38642876169438,5.498080258962341
ABI2,3.162607319434157,3.396373857284649,4.237359068531549,6.085167678986696,4.029072311291269
ABI3,6.950445367927458,6.562228491061942,6.402833877912982,4.574489563572919,0.5306921995139376
ABI3BP,0.15320183964568132,0.10850596886558207,0.3565918276508423,5.484251591414453,0.4786829081582622
ABL1,3.3486357453975115,3.060471360216098,3.396915292750735,5.380273280532221,4.262294925037012
ABL2,7.211534308239718,7.0772300920604225,6.535214403561023,6.4516758588075955,3.4730509025981147
ABLIM1,1.4225133734967126,1.118803405242228,1.4826130737548397,4.808545789247268,6.10315959486117
ABLIM2,0.2916854154205314,0.0,0.25855304108031446,2.2957884084665268,1.8435974932373416
ABLIM3,2.424748602460017,0.3922566758905808,0.8360155272413793,4.239273109700202,0.2448034633496059
ABO,1.084300557436334,0.7680789913890524,1.085146031489856,2.650933668141561,5.528283422225974
ABR,5.510639830262348,4.946659393517451,4.888918086470327,4.511725649537114,5.524095320756779
ABRA,0.0,0.3922566758905808,0.3246468006686816,0.43954727598718396,0.016930030188497116
ABRACL,7.377221116877375,7.285148700488475,7.061170532566736,5.45297050322739,6.345524496774092
ABRAXAS1,3.1260471027536396,2.9334688978024404,3.225868292656278,4.162129579387242,2.7049598464693387
ABRAXAS2,4.154227449690601,3.9201145549706924,4.254415836371228,4.02269976097505,3.665175200459223
ABT1,4.198917033502924,4.500597996135942,4.501228380682305,4.68761529670235,4.478625442351877
ABTB1,4.411309991217459,4.74290576814449,4.1737807667776226,5.3567490086938125,3.0631416076446643
ABTB2,0.6417065911265406,0.9540728543504249,2.0399851113186416,1.1677595914268828,2.270390634713302
AC000032.1,0.0,0.2094188879792804,0.11652347988531384,0.19801290257742554,0.011308732808332805
AC000035.1,0.0,0.0,0.0,0.0,0.0
AC000036.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.005665446977909845
AC000058.1,0.0,0.0,0.0,0.0,0.0
AC000061.1,0.0,0.0,0.0,0.0,0.055677527242008584
AC000067.1,0.0,0.0,0.0,0.6535031737114056,0.0
AC000068.1,0.15320183964568132,0.10850596886558207,0.25855304108031446,0.29224865724437,1.0304759055617168
AC000068.2,0.0,0.0,0.0,0.07615010853404029,0.06655975010341297
AC000068.3,0.15320183964568132,0.10850596886558207,0.18928536007324867,0.02217039241817201,0.20596004937128568
AC000093.1,0.0,0.0,0.0,0.1585247510123138,0.005665446977909845
AC000099.1,0.0,0.0,0.0,0.044005234777390975,0.016930030188497116
AC000123.1,0.0,0.0,0.03989605638645116,0.0,0.022529509804773026
AC000124.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC000372.1,0.0,0.0,0.0,0.0,0.0
AC000403.1,0.5341999884465196,0.6292664192339831,0.5894908349102774,0.5351520438089247,0.32855628993254354
AC001226.1,0.0,0.2094188879792804,0.07871845775781273,0.2552896736362315,0.5228117952474028
AC001226.2,0.2916854154205314,0.3037323046627132,0.3878448046340417,0.5196514334973673,0.1249875399975576
AC002056.2,0.0,0.0,0.0,0.0,0.0
AC002064.1,0.0,0.0,0.0,0.06551453296190632,0.016930030188497116
AC002064.2,0.0,0.0,0.0,0.0,0.0
AC002066.1,0.0,0.0,0.0,0.4477608253400086,0.005665446977909845
AC002070.1,0.41803249925833175,0.0,0.6161274454441102,1.5384297304126,0.13536114890933862
AC002074.1,0.0,0.0,0.03989605638645116,1.2592680776237108,0.022529509804773026
AC002076.1,0.0,0.0,0.03989605638645116,0.19801290257742554,0.04471259570320563
AC002091.1,0.0,0.3037323046627132,0.41843508174328287,0.0,0.005665446977909845
AC002091.2,0.2916854154205314,1.118803405242228,1.2301465998282977,0.011127783298664777,0.028107340363770633
AC002094.2,0.0,0.0,0.03989605638645116,0.06551453296190632,0.016930030188497116
AC002094.3,0.0,0.0,0.0,0.0,0.0
AC002101.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC002115.1,0.0,0.0,0.07871845775781273,0.02217039241817201,0.0
AC002116.2,0.2916854154205314,0.10850596886558207,0.22433487668244584,0.1585247510123138,0.43316150900205824
AC002127.2,0.0,0.0,0.0,0.0,0.0
AC002128.2,0.0,0.0,0.07871845775781273,0.0,0.10401383191737673
AC002306.1,0.0,0.10850596886558207,0.18928536007324867,0.0971888938657805,0.506920664162622
AC002310.1,1.2292290221049023,0.7680789913890524,1.5393838551907024,1.8455542787535113,2.075415402285296
AC002310.2,0.0,0.2094188879792804,0.3246468006686816,0.36344198299612523,0.4457195615040646
AC002310.4,0.0,0.0,0.0,0.0,0.0
AC002310.5,0.0,0.0,0.0,0.0,0.005665446977909845
AC002347.1,0.0,0.10850596886558207,0.07871845775781273,0.06551453296190632,0.04471259570320563
AC002347.2,0.0,0.0,0.0,0.0,0.0
AC002351.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC002368.1,0.0,0.0,0.0,0.0,0.0
AC002375.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC002378.1,0.0,0.0,0.0,0.0,0.0
AC002383.1,0.0,0.0,0.0,0.0,0.0
AC002386.1,0.0,0.0,0.0,0.0,0.0
AC002398.1,0.0,0.0,0.0,0.044005234777390975,0.022529509804773026
AC002398.2,0.0,0.0,0.03989605638645116,0.39776311480258236,0.03366368862284041
AC002401.1,0.0,0.0,0.0,0.0,0.0
AC002401.2,0.0,0.0,0.0,0.0,0.011308732808332805
AC002401.3,0.0,0.0,0.0,0.02217039241817201,0.06655975010341297
AC002401.4,0.0,0.0,0.03989605638645116,0.08670785186945702,0.20103025463031401
AC002428.1,0.0,0.0,0.0,0.0,0.0
AC002428.2,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC002429.2,0.0,0.0,0.0,0.033129121339292356,0.14566069922869013
AC002451.1,0.7417546142468083,0.700341587281102,0.25855304108031446,0.5580950975132505,0.30577510566814264
AC002454.1,0.15320183964568132,0.0,0.47773594352208065,0.5806789940256644,0.2448034633496059
AC002456.1,0.2916854154205314,1.9884938277062791,1.697409294679722,0.2269355142408146,0.005665446977909845
AC002463.1,0.0,0.0,0.0,0.033129121339292356,0.005665446977909845
AC002464.1,0.0,0.10850596886558207,0.03989605638645116,0.0,0.0
AC002465.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC002467.1,2.1969567269759316,2.446874865908339,2.2920531578372145,2.0562887457100474,2.04822339450293
AC002470.1,0.6417065911265406,0.7680789913890524,0.8806406014208541,0.5428403398788717,0.6727793371659228
AC002472.1,0.0,0.0,0.0,0.0,0.0
AC002480.2,0.2916854154205314,0.0,0.0,0.35473258913589906,0.011308732808332805
AC002511.1,0.0,0.0,0.0,0.7092264168305591,0.03366368862284041
AC002511.2,0.2916854154205314,0.700341587281102,0.03989605638645116,2.5553497538690566,0.1197726292442381
AC002546.1,0.0,0.0,0.0,0.20771834144133997,0.04471259570320563
AC002550.1,0.0,0.2094188879792804,0.07871845775781273,0.3892590734610265,0.17109240449155713
AC002550.2,0.15320183964568132,0.2094188879792804,0.11652347988531384,0.7295799751811641,0.3194869381287491
AC002553.1,1.9263289739651657,2.339645253154461,2.0101688370301605,1.2166445524837686,1.0742679266927233
AC002553.2,0.2916854154205314,1.0659559066211723,0.6422811640105438,0.7694453882617927,0.9238061659561537
AC002558.2,0.0,0.0,0.0,0.033129121339292356,0.028107340363770633
AC002563.1,0.0,0.0,0.0,0.033129121339292356,0.011308732808332805
AC002985.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC002996.1,0.0,0.0,0.0,0.0,0.0
AC003001.1,0.0,0.0,0.0,0.0,0.0
AC003002.1,0.0,0.0,0.0,0.0,0.0
AC003002.2,0.0,0.10850596886558207,0.0,0.0,0.005665446977909845
AC003002.3,0.0,0.0,0.03989605638645116,0.05479996905834087,0.028107340363770633
AC003005.1,0.0,0.0,0.0,0.0,0.0
AC003005.2,0.0,0.0,0.0,0.08670785186945702,0.022529509804773026
AC003006.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC003009.1,0.0,0.0,0.0,0.0,0.0
AC003035.1,0.0,0.10850596886558207,0.07871845775781273,0.06551453296190632,0.07197023387152215
AC003035.2,0.0,0.0,0.0,0.0,0.0
AC003043.1,0.0,0.0,0.0,0.0,0.0
AC003043.2,0.15320183964568132,0.10850596886558207,0.18928536007324867,0.02217039241817201,0.011308732808332805
AC003070.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC003070.2,0.0,0.0,0.15336308674825527,0.011127783298664777,0.022529509804773026
AC003084.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC003087.1,0.0,0.0,0.0,0.0,0.0
AC003092.1,0.0,0.2094188879792804,0.03989605638645116,0.24590006923957464,0.005665446977909845
AC003092.2,0.0,0.0,0.0,0.02217039241817201,0.005665446977909845
AC003098.1,0.0,0.0,0.03989605638645116,0.0,0.005665446977909845
AC003101.1,0.0,0.0,0.11652347988531384,0.033129121339292356,0.005665446977909845
AC003101.2,1.538334697787413,1.599741867609655,1.1594672411390519,0.8272511745934087,0.506920664162622
AC003102.1,1.592935391855614,1.9884938277062791,2.499424825586283,2.0455051869301317,2.579519849424465
AC003666.1,0.0,0.0,0.0,0.0,0.0
AC003681.1,1.4225133734967126,2.0712679183400593,1.9590634033920642,2.088164079339787,1.5362840127199688
AC003682.1,0.0,0.0,0.0,0.02217039241817201,0.016930030188497116
AC003684.1,0.0,0.10850596886558207,0.0,0.011127783298664777,0.005665446977909845
AC003685.1,0.0,0.0,0.0,0.0,0.0
AC003688.1,0.0,0.0,0.0,0.0,0.09341151612268143
AC003688.2,0.0,0.0,0.0,0.0,0.011308732808332805
AC003956.1,0.0,0.3037323046627132,0.22433487668244584,0.12818275792491216,0.7217900187133413
AC003958.2,0.0,0.0,0.0,0.0,0.005665446977909845
AC003965.1,0.15320183964568132,0.2094188879792804,0.3565918276508423,0.1882417298774216,0.3103602119230561
AC003965.2,0.0,0.0,0.0,0.0,0.03366368862284041
AC003973.1,0.0,0.0,0.0,0.0,0.0
AC003973.2,0.0,0.0,0.0,0.0,0.022529509804773026
AC003975.1,0.0,0.0,0.0,0.0,0.0
AC003982.1,0.0,0.0,0.0,0.0,0.0
AC003984.1,0.15320183964568132,0.0,0.0,0.02217039241817201,0.0
AC003985.1,0.0,0.0,0.0,0.0,0.0
AC003985.2,0.0,0.0,0.0,0.30134233517102277,0.016930030188497116
AC003986.1,0.0,0.0,0.0,0.044005234777390975,0.0
AC003986.2,0.0,0.0,0.0,0.0,0.0
AC003986.3,0.0,0.0,0.0,0.07615010853404029,0.0
AC003988.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC003991.1,0.15320183964568132,0.2094188879792804,0.25855304108031446,0.8146041199945755,1.163133785067031
AC003991.2,0.0,0.4756617630180751,0.15336308674825527,0.033129121339292356,0.18613898446760818
AC004009.1,0.0,0.0,0.0,0.0,0.11453879974315888
AC004012.1,0.0,0.0,0.0,0.1383678245036296,0.08808099582852193
AC004014.1,0.0,0.0,0.0,0.0,0.0
AC004023.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC004034.1,0.0,0.0,0.15336308674825527,0.011127783298664777,0.6584649363343751
AC004039.1,0.0,0.10850596886558207,0.0,0.06551453296190632,0.022529509804773026
AC004052.1,0.0,0.0,0.0,0.0,0.0
AC004053.1,0.0,0.10850596886558207,0.22433487668244584,0.011127783298664777,0.32855628993254354
AC004054.1,0.0,0.0,0.0,0.0,0.0
AC004063.1,0.0,0.0,0.0,0.0,0.0
AC004066.2,0.0,0.0,0.0,0.011127783298664777,0.2872875545442404
AC004067.1,0.2916854154205314,0.3922566758905808,0.18928536007324867,0.12818275792491216,0.09872241350447233
AC004069.1,1.7453359755885536,2.640030712117055,2.52072865523516,0.4640489571878296,0.4247283306900517
AC004076.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC004076.2,0.15320183964568132,0.4756617630180751,0.5064966666568033,0.8335333680994853,0.44154567807031975
AC004080.1,0.0,0.0,0.0,0.02217039241817201,0.03919871941998551
AC004080.2,0.0,0.0,0.0,0.033129121339292356,0.32855628993254354
AC004080.3,0.0,0.0,0.0,0.0,0.016930030188497116
AC004112.1,0.0,0.0,0.0,0.0,0.0
AC004130.1,0.5341999884465196,1.2190229682710216,1.0067871823337622,1.5384297304126,2.6417847978135436
AC004147.2,0.0,0.0,0.0,0.02217039241817201,0.0
AC004147.3,0.0,0.0,0.0,0.0,0.0
AC004148.1,0.0,0.0,0.0,0.011127783298664777,0.011308732808332805
AC004148.2,2.8175977125603726,2.0442008249260306,2.824691889119066,2.491232257992744,3.0960437435329973
AC004156.1,0.0,0.3922566758905808,0.22433487668244584,0.31037905215870454,0.39481784506145545
AC004158.1,0.15320183964568132,0.10850596886558207,0.03989605638645116,0.02217039241817201,0.04471259570320563
AC004160.2,0.0,0.10850596886558207,0.0,0.2269355142408146,0.0
AC004217.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC004221.1,0.0,0.0,0.18928536007324867,0.06551453296190632,0.011308732808332805
AC004223.2,0.15320183964568132,0.10850596886558207,0.22433487668244584,0.29224865724437,0.3330696749762699
AC004223.3,0.0,0.0,0.0,0.0,0.005665446977909845
AC004223.4,0.41803249925833175,0.10850596886558207,0.3878448046340417,0.1882417298774216,0.277954171832199
AC004231.1,0.0,0.0,0.0,0.05479996905834087,0.022529509804773026
AC004231.3,0.0,0.0,0.0,0.0,0.0
AC004232.2,0.2916854154205314,0.10850596886558207,0.18928536007324867,0.19801290257742554,0.10401383191737673
AC004233.2,0.0,0.0,0.0,0.0,1.379303054031521
AC004233.3,0.15320183964568132,0.3037323046627132,0.22433487668244584,0.08670785186945702,2.3167035443272104
AC004233.4,0.0,0.2094188879792804,0.22433487668244584,0.1585247510123138,0.3861568431751219
AC004241.1,2.299014660787452,2.199472738312356,1.8398215619798268,1.4512429476489905,0.9766851308067608
AC004241.2,0.0,0.3922566758905808,0.03989605638645116,0.07615010853404029,0.03919871941998551
AC004253.1,0.0,0.0,0.0,0.02217039241817201,0.005665446977909845
AC004253.2,0.0,0.0,0.0,0.0,0.0
AC004257.1,0.0,0.0,0.03989605638645116,1.211829925981336,0.05020547855928063
AC004263.1,0.0,0.10850596886558207,0.18928536007324867,0.12818275792491216,1.0823329773952108
AC004264.1,0.0,0.0,0.3246468006686816,0.07615010853404029,1.215406699687951
AC004381.1,0.0,0.10850596886558207,0.03989605638645116,0.02217039241817201,0.03366368862284041
AC004408.1,0.0,0.0,0.03989605638645116,0.02217039241817201,0.0
AC004415.1,0.0,0.0,0.0,0.0,0.0
AC004448.1,0.0,0.0,0.0,0.0,0.0
AC004448.2,0.0,0.0,0.0,0.10759434095049275,0.0
AC004448.3,0.0,0.0,0.0,0.0,0.0
AC004449.1,0.0,0.10850596886558207,0.03989605638645116,0.0,0.03919871941998551
AC004466.1,0.15320183964568132,0.10850596886558207,0.11652347988531384,0.32828442673103375,0.39481784506145545
AC004466.3,0.15320183964568132,0.0,0.0,0.02217039241817201,0.005665446977909845
AC004470.1,0.0,0.0,0.0,0.0,0.0
AC004471.1,0.0,0.0,0.0,0.0,0.022529509804773026
AC004471.2,0.0,0.0,0.0,0.0,0.03366368862284041
AC004477.2,0.0,0.0,0.0,0.033129121339292356,0.0
AC004477.3,0.0,0.2094188879792804,0.03989605638645116,0.12818275792491216,0.10928591372682107
AC004485.1,0.0,0.0,0.0,0.0,0.0
AC004490.1,0.0,0.0,0.25855304108031446,0.12818275792491216,0.10928591372682107
AC004492.1,0.0,0.0,0.11652347988531384,0.23644895319035147,0.15078303139503005
AC004494.1,0.5341999884465196,0.700341587281102,0.47773594352208065,1.0806536708977699,0.4457195615040646
AC004522.2,0.0,0.0,0.0,0.0971888938657805,0.055677527242008584
AC004528.1,0.0,0.2094188879792804,0.3565918276508423,0.19801290257742554,0.16097345550546674
AC004528.2,0.0,0.10850596886558207,0.03989605638645116,0.044005234777390975,0.06655975010341297
AC004540.1,0.8353121753020726,0.4756617630180751,0.9659517208025648,2.524618162752435,0.592232171070272
AC004540.2,0.15320183964568132,0.0,0.03989605638645116,2.696451163181207,0.6904748953833048
AC004542.1,0.0,0.0,0.0,0.02217039241817201,0.011308732808332805
AC004542.2,0.0,0.0,0.03989605638645116,0.07615010853404029,0.055677527242008584
AC004543.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC004551.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC004554.2,0.2916854154205314,0.2094188879792804,0.11652347988531384,0.05479996905834087,0.11453879974315888
AC004556.1,1.4815860083660357,1.6364515309624268,1.5669529100970983,1.1068234806780142,1.975027908730408
AC004584.1,0.0,0.0,0.0,0.011127783298664777,0.028107340363770633
AC004585.1,0.8353121753020726,0.2094188879792804,0.18928536007324867,0.14848149083017906,0.2872875545442404
AC004590.1,0.0,0.0,0.03989605638645116,0.0,0.03919871941998551
AC004593.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC004593.3,0.15320183964568132,0.2094188879792804,0.07871845775781273,0.0,0.03919871941998551
AC004594.1,0.0,0.0,0.0,0.10759434095049275,0.016930030188497116
AC004596.1,0.0,0.0,0.0,0.0,0.3730670623814136
AC004597.1,0.0,0.0,0.15336308674825527,0.02217039241817201,0.005665446977909845
AC004637.1,0.0,0.0,0.0,0.033129121339292356,0.0
AC004672.1,0.0,0.0,0.0,0.0,0.016930030188497116
AC004687.1,5.17707678954462,6.368527193704661,7.34785650802134,1.0323174166105091,1.1246012924807058
AC004690.2,0.0,0.0,0.0,0.011127783298664777,0.011308732808332805
AC004691.1,0.0,0.0,0.0,0.0,0.0
AC004691.2,0.0,0.0,0.0,0.0,0.0
AC004692.2,0.0,0.0,0.0,0.0,0.0
AC004702.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.016930030188497116
AC004704.1,0.0,0.0,0.0,0.0,0.0
AC004706.1,0.0,0.0,0.0,0.0,0.0
AC004707.1,0.0,0.10850596886558207,0.03989605638645116,0.02217039241817201,0.1660418016688751
AC004754.1,0.2916854154205314,0.3037323046627132,0.0,0.2830972957400843,0.9651006081981047
AC004771.1,0.41803249925833175,0.7680789913890524,0.47773594352208065,0.08670785186945702,0.03366368862284041
AC004771.2,0.0,0.10850596886558207,0.03989605638645116,0.11792527578185553,0.011308732808332805
AC004771.3,0.41803249925833175,0.4756617630180751,0.4483901806822429,0.43954727598718396,0.6330678101417052
AC004771.4,0.41803249925833175,0.700341587281102,0.5064966666568033,0.5196514334973673,0.546325036988425
AC004771.5,0.0,0.0,0.07871845775781273,0.044005234777390975,0.3103602119230561
AC004775.1,0.0,0.0,0.03989605638645116,0.02217039241817201,0.10928591372682107
AC004784.1,0.0,0.0,0.0,0.0,0.022529509804773026
AC004801.3,0.0,0.0,0.0,0.0,0.03919871941998551
AC004801.4,0.0,0.0,0.0,0.0,0.0
AC004801.5,0.0,0.0,0.0,0.0,0.0
AC004801.6,0.15320183964568132,0.4756617630180751,0.25855304108031446,0.35473258913589906,0.17109240449155713
AC004803.1,1.0059837952900417,0.7680789913890524,1.212798726789134,1.3928851179839485,1.0634439094968204
AC004805.1,0.0,0.0,0.0,0.0,0.0
AC004812.2,1.8831646372263051,2.361738257994081,2.3645398862634446,2.0802610271423276,1.7555560868499371
AC004816.1,0.15320183964568132,0.10850596886558207,0.22433487668244584,0.033129121339292356,1.9055153816533978
AC004816.2,0.5341999884465196,0.5545074244141329,0.5064966666568033,2.640222507638833,0.055677527242008584
AC004817.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC004817.2,0.0,0.0,0.03989605638645116,0.0,0.0
AC004817.3,2.454541526731758,2.9036607858009256,4.107270939142789,0.455927877915857,0.04471259570320563
AC004817.4,0.0,0.0,0.0,0.0,0.016930030188497116
AC004824.1,0.0,0.0,0.03989605638645116,0.033129121339292356,0.022529509804773026
AC004825.2,1.3609182973331027,0.8327781100183103,0.9239266587870063,1.7121319233686514,0.38180676574090044
AC004828.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC004830.1,0.0,0.0,0.0,0.011127783298664777,0.011308732808332805
AC004832.1,0.0,0.10850596886558207,0.03989605638645116,0.0,0.055677527242008584
AC004832.3,0.0,0.0,0.0,0.0,0.0
AC004832.6,0.5341999884465196,0.4756617630180751,0.6932078117302021,0.19801290257742554,0.23035946310077413
AC004834.1,0.15320183964568132,0.0,0.0,0.11792527578185553,0.07736050269799918
AC004835.1,0.0,0.10850596886558207,0.07871845775781273,0.011127783298664777,0.05020547855928063
AC004837.2,0.0,0.0,0.25855304108031446,0.011127783298664777,0.005665446977909845
AC004837.3,0.0,0.10850596886558207,0.03989605638645116,0.0,0.0
AC004839.1,0.0,0.3922566758905808,0.6932078117302021,1.7852545383486005,1.2869424089440276
AC004846.1,1.7453359755885536,1.400720913882854,1.4533673594533594,1.836199231041534,0.20596004937128568
AC004846.2,0.2916854154205314,1.599741867609655,0.8585005988763632,0.4477608253400086,0.7955929522953905
AC004852.2,0.0,0.0,0.0,0.0,0.0
AC004854.2,2.1246728058260693,3.3418446774614172,3.5394153526726027,1.7358026688393642,1.5046250972100652
AC004862.1,0.0,0.0,0.0,0.033129121339292356,0.011308732808332805
AC004865.2,1.8831646372263051,1.6364515309624268,1.4970165728154012,0.3892590734610265,0.2351902155355896
AC004869.1,0.0,0.0,0.0,0.0,0.0
AC004869.2,0.0,0.0,0.0,0.0,0.0
AC004870.3,0.0,0.0,0.0,0.0,0.0
AC004870.4,0.0,0.0,0.0,0.0,0.0
AC004872.1,0.0,0.0,0.0,0.0,0.0
